Sample	2mm tape 
date	08/01/2026
	
Temperature (K)	77.00
Angle (deg.)	90.000000
field / T	0.200000
	
		
Approx. trace time (s)	90.0	
		
Current / A	V1  -sample/ uV	time/s
-0.018807	0.267703	0.000000
-0.018430	0.271806	0.068000
-0.018257	0.273093	0.113000
-0.018789	0.271736	0.159000
-0.018627	0.267365	0.205000
-0.018293	0.258048	0.251000
-0.018992	0.249270	0.297000
-0.019230	0.244677	0.342000
-0.013336	0.198285	0.388000
0.005125	0.192526	0.780000
0.042743	0.184062	0.826000
0.067034	0.173034	0.872000
0.091536	0.164609	0.918000
0.118386	0.161758	0.963000
0.209211	0.159935	1.009000
0.236408	0.150013	1.168000
0.262854	0.143835	1.214000
0.290038	0.140337	1.260000
0.317201	0.141699	1.306000
0.342781	0.141584	1.352000
0.368901	0.144768	1.397000
0.394961	0.143532	1.443000
0.499064	0.153061	1.489000
0.525755	0.152364	1.668000
0.551105	0.153601	1.714000
0.576984	0.157735	1.760000
0.603839	0.159113	1.805000
0.631563	0.161344	1.851000
0.658348	0.165215	1.897000
0.684417	0.165674	1.943000
0.710060	0.174705	1.989000
0.737394	0.185980	2.034000
0.762848	0.194162	2.080000
0.975647	0.200294	2.126000
1.001894	0.258274	2.494000
1.029273	0.265825	2.541000
1.055775	0.276894	2.586000
1.145284	0.325445	2.632000
1.170812	0.329523	2.788000
1.197258	0.334580	2.834000
1.224079	0.346100	2.879000
1.250515	0.362270	2.925000
1.277702	0.372699	2.971000
1.305018	0.385218	3.017000
1.330072	0.392113	3.062000
1.356703	0.397072	3.108000
1.382925	0.400626	3.154000
1.480533	0.408654	3.200000
1.507724	0.432534	3.368000
1.532922	0.435766	3.414000
1.559342	0.440987	3.460000
1.585943	0.446869	3.505000
1.611929	0.457784	3.551000
1.638745	0.467916	3.597000
1.666122	0.475712	3.643000
1.768218	0.464232	3.688000
1.794808	0.470315	3.868000
1.822655	0.475162	3.914000
1.849292	0.475546	3.960000
1.875113	0.475722	4.005000
1.901647	0.481654	4.051000
1.927714	0.486055	4.097000
1.954364	0.490610	4.143000
1.980891	0.492749	4.189000
2.008059	0.492098	4.234000
2.033932	0.489135	4.280000
2.123110	0.485470	4.326000
2.149600	0.471579	4.481000
2.175979	0.468207	4.527000
2.203059	0.465295	4.573000
2.229413	0.458863	4.619000
2.255568	0.453380	4.665000
2.283030	0.451424	4.710000
2.309512	0.453843	4.756000
2.404954	0.457507	4.802000
2.432474	0.448062	4.968000
2.457599	0.438699	5.014000
2.483899	0.435342	5.060000
2.510125	0.435816	5.106000
2.536566	0.432433	5.151000
2.563603	0.427131	5.197000
2.590250	0.423902	5.243000
2.617042	0.420801	5.289000
2.644025	0.420741	5.334000
2.669536	0.426159	5.380000
2.759223	0.438094	5.426000
2.785730	0.451343	5.582000
2.812928	0.453359	5.628000
2.840131	0.456963	5.674000
2.866056	0.464513	5.720000
2.893224	0.471257	5.766000
2.918663	0.476731	5.812000
2.944922	0.480082	5.857000
3.162944	0.568687	5.903000
3.189125	0.580204	6.280000
3.215481	0.593999	6.326000
3.241871	0.613088	6.372000
3.268003	0.630405	6.417000
3.294756	0.646759	6.464000
3.386448	0.659745	6.509000
3.413811	0.687765	6.668000
3.440105	0.696078	6.714000
3.466474	0.704658	6.760000
3.492637	0.714723	6.806000
3.518488	0.725448	6.851000
3.544588	0.732878	6.897000
3.571774	0.733236	6.943000
3.675594	0.735049	6.989000
3.702080	0.736855	7.168000
3.728969	0.737249	7.214000
3.755192	0.729698	7.260000
3.781848	0.722541	7.306000
3.808408	0.714228	7.351000
3.834300	0.706915	7.397000
3.859995	0.703397	7.443000
3.885808	0.701514	7.489000
3.913702	0.696598	7.534000
3.940636	0.688346	7.580000
4.152698	0.680659	7.625000
4.180288	0.627741	7.994000
4.206343	0.607006	8.039000
4.232891	0.599435	8.085000
4.321941	0.576005	8.131000
4.348653	0.571271	8.287000
4.375691	0.567864	8.333000
4.402746	0.562849	8.379000
4.429444	0.555018	8.425000
4.455344	0.545356	8.470000
4.480875	0.537413	8.516000
4.507373	0.531279	8.561000
4.533918	0.526703	8.607000
4.559997	0.524076	8.653000
4.659262	0.520730	8.699000
4.685258	0.501830	8.868000
4.712031	0.494551	8.914000
4.738161	0.485723	8.960000
4.764909	0.478364	9.006000
4.791311	0.470788	9.051000
4.818221	0.463696	9.097000
4.844369	0.458441	9.142000
4.947980	0.448765	9.188000
4.974077	0.444560	9.368000
5.000840	0.437620	9.414000
5.026321	0.436557	9.460000
5.052614	0.430736	9.505000
5.079467	0.426380	9.551000
5.105926	0.416644	9.596000
5.132810	0.400484	9.642000
5.158916	0.381160	9.688000
5.185389	0.362689	9.734000
5.211390	0.354655	9.779000
5.301497	0.353016	9.825000
5.328028	0.320165	9.981000
5.355179	0.305648	10.027000
5.381599	0.293389	10.073000
5.407913	0.285515	10.119000
5.434226	0.278549	10.165000
5.460469	0.268390	10.211000
5.486769	0.256083	10.256000
5.583667	0.207003	10.302000
5.609564	0.195620	10.468000
