Sample	2mm tape 
date	08/01/2026
	
Temperature (K)	77.00
Angle (deg.)	90.000000
field / T	0.300000
	
		
Approx. trace time (s)	90.0	
		
Current / A	V1  -sample/ uV	time/s
-0.018842	0.168065	0.000000
-0.018836	0.160378	0.102000
-0.017898	0.155331	0.148000
-0.018353	0.155311	0.193000
-0.018496	0.153689	0.239000
-0.018108	0.152261	0.285000
-0.018054	0.152554	0.331000
-0.018812	0.153211	0.377000
-0.018812	0.152958	0.422000
0.000496	0.159090	0.468000
0.032530	0.158837	0.837000
0.054789	0.159110	0.883000
0.075567	0.160206	0.929000
0.097378	0.161220	0.974000
0.119485	0.162487	1.020000
0.191102	0.157884	1.066000
0.210895	0.165561	1.222000
0.232594	0.165041	1.267000
0.253772	0.166898	1.313000
0.275326	0.164354	1.359000
0.297255	0.161452	1.405000
0.319150	0.157985	1.451000
0.340918	0.155583	1.497000
0.417413	0.152341	1.542000
0.438012	0.154936	1.707000
0.460042	0.164294	1.753000
0.481354	0.170921	1.799000
0.501386	0.173465	1.845000
0.522492	0.172788	1.890000
0.545197	0.169755	1.936000
0.566225	0.165510	1.982000
0.587696	0.163531	2.028000
0.608711	0.160937	2.074000
0.630944	0.159140	2.120000
0.800969	0.157197	2.165000
0.822684	0.158898	2.533000
0.844071	0.158979	2.579000
0.865909	0.150828	2.625000
0.939949	0.138341	2.671000
0.960298	0.140521	2.827000
0.982422	0.143146	2.873000
1.003535	0.150959	2.919000
1.024200	0.158757	2.964000
1.045918	0.160745	3.010000
1.066500	0.160947	3.056000
1.088603	0.161230	3.101000
1.109709	0.154855	3.147000
1.132354	0.157682	3.193000
1.206783	0.157490	3.239000
1.228220	0.148874	3.402000
1.250176	0.153669	3.448000
1.271049	0.157803	3.494000
1.292126	0.163511	3.539000
1.313743	0.168296	3.585000
1.335483	0.169432	3.631000
1.356911	0.165062	3.677000
1.378433	0.160216	3.723000
1.450726	0.148466	3.768000
1.471906	0.142843	3.925000
1.493556	0.138492	3.970000
1.514130	0.141258	4.016000
1.536341	0.142555	4.062000
1.558359	0.143459	4.108000
1.579262	0.141727	4.154000
1.600786	0.142944	4.200000
1.621831	0.146704	4.245000
1.642365	0.151509	4.291000
1.720694	0.156900	4.337000
1.741968	0.164203	4.502000
1.761934	0.170285	4.548000
1.783763	0.177351	4.593000
1.805519	0.187264	4.640000
1.826835	0.195466	4.686000
1.849237	0.203779	4.731000
1.870187	0.212536	4.777000
1.892152	0.220627	4.823000
1.964631	0.237444	4.869000
1.985578	0.239014	5.024000
2.007429	0.242250	5.070000
2.030105	0.249084	5.116000
2.050992	0.259315	5.162000
2.071557	0.266796	5.208000
2.092663	0.269278	5.254000
2.113746	0.268794	5.299000
2.135019	0.267618	5.345000
2.157048	0.267537	5.391000
2.233750	0.265377	5.436000
2.254809	0.285682	5.602000
2.276967	0.292279	5.648000
2.298068	0.295878	5.694000
2.319858	0.297381	5.740000
2.341161	0.298618	5.786000
2.362525	0.301102	5.832000
2.384291	0.303797	5.877000
2.404461	0.309273	5.923000
2.576096	0.326495	5.969000
2.598349	0.329650	6.337000
2.619629	0.333409	6.383000
2.641818	0.337800	6.429000
2.663548	0.342511	6.475000
2.684100	0.346655	6.520000
2.756376	0.352497	6.566000
2.777420	0.365223	6.722000
2.799304	0.371428	6.768000
2.821059	0.372813	6.814000
2.842762	0.377450	6.859000
2.864507	0.382747	6.905000
2.885070	0.388831	6.951000
2.907002	0.395630	6.997000
2.983864	0.412342	7.043000
3.005474	0.420931	7.207000
3.025464	0.430810	7.253000
3.047030	0.436591	7.299000
3.068365	0.441781	7.344000
3.089790	0.441692	7.390000
3.111739	0.436358	7.436000
3.133902	0.431444	7.482000
3.153893	0.433027	7.528000
3.175384	0.440677	7.573000
3.195990	0.450923	7.619000
3.368381	0.461603	7.665000
3.389386	0.545595	8.033000
3.411539	0.550494	8.079000
3.432665	0.558633	8.125000
3.505077	0.610234	8.170000
3.525999	0.620016	8.326000
3.547554	0.627601	8.372000
3.569019	0.634279	8.417000
3.590799	0.641315	8.463000
3.612137	0.651515	8.509000
3.633645	0.668923	8.555000
3.655123	0.684838	8.601000
3.676153	0.691985	8.647000
3.697387	0.689401	8.693000
3.774100	0.692768	8.738000
3.795981	0.708268	8.902000
3.816699	0.702539	8.948000
3.837892	0.695776	8.994000
3.859238	0.695918	9.040000
3.881592	0.698128	9.086000
3.902979	0.695433	9.132000
3.924511	0.688003	9.177000
3.945756	0.676435	9.223000
4.017428	0.653015	9.269000
4.038542	0.648341	9.425000
4.060663	0.644287	9.471000
4.082600	0.640159	9.517000
4.103895	0.634708	9.562000
4.125276	0.631068	9.608000
4.146096	0.629575	9.654000
4.166976	0.629953	9.700000
4.189538	0.619692	9.746000
4.210850	0.613176	9.791000
4.288096	0.598861	9.837000
4.309322	0.574913	10.002000
4.330459	0.570718	10.048000
4.352667	0.559038	10.094000
4.374353	0.547657	10.140000
4.395819	0.540197	10.186000
4.416875	0.535581	10.232000
4.438153	0.533903	10.278000
